Date,Open,High,Low,Close,Volume
11/25/2022 21:00,16518,16526,16487,16493,
11/25/2022 22:00,16493,16521,16477,16513,
11/25/2022 23:00,16515,16556,16489,16508,
11/26/2022 0:00,16511,16570,16502,16568,
11/26/2022 1:00,16567,16685,16567,16620,
11/26/2022 2:00,16624,16648,16614,16617,
11/26/2022 3:00,16617,16630,16597,16613,
11/26/2022 4:00,16613,16628,16598,16620,
11/26/2022 5:00,16622,16636,16616,16620,
11/26/2022 6:00,16621,16621,16531,16544,
11/26/2022 7:00,16544,16584,16529,16575,
11/26/2022 8:00,16576,16585,16567,16567,
11/26/2022 9:00,16567,16590,16567,16582,
11/26/2022 10:00,16582,16622,16582,16591,
11/26/2022 11:00,16590,16594,16555,16570,
11/26/2022 12:00,16570,16582,16556,16576,
11/26/2022 13:00,16576,16599,16575,16594,
11/26/2022 14:00,16593,16677,16542,16558,
11/26/2022 15:00,16549,16567,16483,16505,
11/26/2022 16:00,16505,16519,16493,16499,
11/26/2022 17:00,16498,16514,16491,16511,
11/26/2022 18:00,16510,16513,16458,16467,
11/26/2022 19:00,16463,16483,16420,16481,
11/26/2022 20:00,16480,16500,16480,16499,
11/26/2022 21:00,16499,16531,16498,16509,
11/26/2022 22:00,16509,16511,16387,16419,
11/26/2022 23:00,16418,16473,16418,16454,
11/27/2022 0:00,16451,16487,16449,16462,
11/27/2022 1:00,16462,16496,16462,16480,
11/27/2022 2:00,16482,16521,16482,16521,
11/27/2022 3:00,16520,16552,16518,16518,
11/27/2022 4:00,16519,16584,16519,16561,
11/27/2022 5:00,16556,16566,16533,16533,
11/27/2022 6:00,16535,16582,16535,16556,
11/27/2022 7:00,16555,16564,16552,16561,
11/27/2022 8:00,16561,16570,16520,16524,
11/27/2022 9:00,16523,16533,16513,16518,
11/27/2022 10:00,16518,16574,16511,16536,
11/27/2022 11:00,16533,16546,16523,16540,
11/27/2022 12:00,16541,16562,16535,16551,
11/27/2022 13:00,16556,16556,16520,16532,
11/27/2022 14:00,16532,16540,16515,16531,
11/27/2022 15:00,16529,16568,16516,16563,
11/27/2022 16:00,16562,16568,16531,16532,
11/27/2022 17:00,16532,16538,16518,16525,
11/27/2022 18:00,16525,16556,16525,16556,
11/27/2022 19:00,16556,16557,16532,16546,
11/27/2022 20:00,16546,16562,16542,16558,
11/27/2022 21:00,16558,16584,16556,16575,
11/27/2022 22:00,16575,16587,16563,16574,
11/27/2022 23:00,16574,16574,16402,16424,
11/28/2022 0:00,16420,16477,16420,16446,
11/28/2022 1:00,16446,16459,16092,16135,
11/28/2022 2:00,16128,16168,16052,16111,
11/28/2022 3:00,16112,16191,16104,16173,
11/28/2022 4:00,16173,16230,16168,16197,
11/28/2022 5:00,16197,16212,16150,16153,
11/28/2022 6:00,16155,16201,16143,16199,
11/28/2022 7:00,16201,16216,16187,16214,
11/28/2022 8:00,16215,16242,16191,16224,
11/28/2022 9:00,16225,16232,16191,16215,
11/28/2022 10:00,16214,16214,16182,16189,
11/28/2022 11:00,16190,16216,16190,16207,
11/28/2022 12:00,16199,16216,16152,16172,
11/28/2022 13:00,16172,16198,16150,16175,
11/28/2022 14:00,16178,16284,16167,16210,
11/28/2022 15:00,16209,16224,16126,16135,
11/28/2022 16:00,16138,16360,16004,16303,
11/28/2022 17:00,16303,16360,16196,16201,
11/28/2022 18:00,16202,16222,16148,16156,
11/28/2022 19:00,16159,16230,16148,16211,
11/28/2022 20:00,16212,16253,16197,16252,
11/28/2022 21:00,16245,16247,16189,16203,
11/28/2022 22:00,16202,16224,16194,16217,
11/28/2022 23:00,16220,16238,16198,16210,
11/29/2022 0:00,16205,16214,16102,16172,
11/29/2022 1:00,16176,16283,16168,16243,
11/29/2022 2:00,16244,16283,16240,16256,
11/29/2022 3:00,16257,16287,16253,16277,
11/29/2022 4:00,16279,16471,16273,16428,
11/29/2022 5:00,16428,16517,16428,16474,
11/29/2022 6:00,16481,16502,16446,16460,
11/29/2022 7:00,16458,16491,16453,16456,
11/29/2022 8:00,16459,16527,16426,16491,
11/29/2022 9:00,16492,16519,16478,16514,
11/29/2022 10:00,16514,16523,16484,16504,
11/29/2022 11:00,16502,16529,16487,16488,
11/29/2022 12:00,16488,16499,16471,16481,
11/29/2022 13:00,16481,16481,16382,16402,
11/29/2022 14:00,16404,16449,16337,16358,
11/29/2022 15:00,16357,16445,16344,16390,
11/29/2022 16:00,16390,16416,16343,16402,
11/29/2022 17:00,16401,16416,16357,16372,
11/29/2022 18:00,16370,16416,16355,16412,
11/29/2022 19:00,16416,16459,16416,16421,
11/29/2022 20:00,16423,16489,16421,16487,
11/29/2022 21:00,16487,16489,16453,16459,
11/29/2022 22:00,16458,16487,16457,16487,
11/29/2022 23:00,16487,16505,16434,16434,
11/30/2022 0:00,16437,16866,16430,16839,
11/30/2022 1:00,16843,16930,16823,16878,
11/30/2022 2:00,16878,17072,16878,16962,
11/30/2022 3:00,16969,16969,16841,16841,
11/30/2022 4:00,16842,16883,16822,16871,
11/30/2022 5:00,16870,16898,16862,16862,
11/30/2022 6:00,16862,16863,16830,16858,
11/30/2022 7:00,16858,16907,16858,16886,
11/30/2022 8:00,16885,16920,16875,16887,
11/30/2022 9:00,16887,16895,16845,16873,
11/30/2022 10:00,16873,16894,16867,16879,
11/30/2022 11:00,16879,16896,16877,16877,
11/30/2022 12:00,16882,16886,16772,16782,
11/30/2022 13:00,16778,16888,16771,16810,
11/30/2022 14:00,16811,16875,16808,16848,
11/30/2022 15:00,16843,16865,16808,16863,
11/30/2022 16:00,16863,16898,16836,16861,
11/30/2022 17:00,16862,16872,16726,16790,
11/30/2022 18:00,16790,16960,16722,16926,
11/30/2022 19:00,16924,17143,16924,17056,
11/30/2022 20:00,17056,17095,17035,17095,
11/30/2022 21:00,17087,17106,17029,17106,
11/30/2022 22:00,17107,17221,17075,17157,
11/30/2022 23:00,17155,17223,17116,17170,
12/1/2022 0:00,17166,17230,17131,17161,
12/1/2022 1:00,17161,17167,17112,17113,
12/1/2022 2:00,17116,17140,17093,17124,
12/1/2022 3:00,17124,17168,17123,17146,
12/1/2022 4:00,17151,17165,17136,17141,
12/1/2022 5:00,17142,17149,17066,17115,
12/1/2022 6:00,17112,17124,17090,17119,
12/1/2022 7:00,17118,17119,17069,17070,
12/1/2022 8:00,17068,17128,17061,17113,
12/1/2022 9:00,17113,17114,17091,17111,
12/1/2022 10:00,17109,17113,17093,17095,
12/1/2022 11:00,17096,17104,17050,17104,
12/1/2022 12:00,17104,17151,17103,17139,
12/1/2022 13:00,17139,17250,16974,17091,
12/1/2022 14:00,17088,17137,17028,17110,
12/1/2022 15:00,17109,17136,16901,16974,
12/1/2022 16:00,16975,16995,16924,16983,
12/1/2022 17:00,16984,16986,16933,16968,
12/1/2022 18:00,16968,16973,16914,16934,
12/1/2022 19:00,16933,16959,16898,16950,
12/1/2022 20:00,16950,16961,16895,16911,
12/1/2022 21:00,16911,16938,16864,16930,
12/1/2022 22:00,16928,16981,16927,16968,
12/1/2022 23:00,16973,16977,16947,16977,
12/2/2022 0:00,16976,17040,16960,17040,
12/2/2022 1:00,17042,17042,16877,16925,
12/2/2022 2:00,16928,16939,16866,16918,
12/2/2022 3:00,16922,16932,16898,16905,
12/2/2022 4:00,16905,16934,16887,16934,
12/2/2022 5:00,16934,16944,16929,16935,
12/2/2022 6:00,16937,16949,16913,16913,
12/2/2022 7:00,16913,16971,16913,16961,
12/2/2022 8:00,16961,16971,16943,16967,
12/2/2022 9:00,16968,16987,16964,16968,
12/2/2022 10:00,16970,16973,16954,16965,
12/2/2022 11:00,16967,17042,16962,17000,
12/2/2022 12:00,17002,17044,16993,17036,
12/2/2022 13:00,17035,17102,16800,16897,
12/2/2022 14:00,16893,16973,16862,16911,
12/2/2022 15:00,16913,16977,16900,16943,
12/2/2022 16:00,16946,16946,16907,16937,
12/2/2022 17:00,16938,16972,16935,16939,
12/2/2022 18:00,16939,16965,16939,16957,
12/2/2022 19:00,16958,16998,16935,16991,
12/2/2022 20:00,16991,17052,16986,17032,
12/2/2022 21:00,17031,17048,17001,17014,
12/2/2022 22:00,17016,17076,17016,17047,
12/2/2022 23:00,17047,17095,17047,17095,
12/3/2022 0:00,17095,17150,17045,17050,
12/3/2022 1:00,17052,17056,17019,17056,
12/3/2022 2:00,17059,17060,17021,17032,
12/3/2022 3:00,17033,17034,17019,17022,
12/3/2022 4:00,17024,17036,17014,17022,
12/3/2022 5:00,17020,17028,17017,17019,
12/3/2022 6:00,17020,17020,16952,16980,
12/3/2022 7:00,16981,16983,16933,16969,
12/3/2022 8:00,16967,16967,16928,16946,
12/3/2022 9:00,16948,16984,16938,16982,
12/3/2022 10:00,16982,16985,16958,16967,
12/3/2022 11:00,16962,16962,16898,16953,
12/3/2022 12:00,16950,16965,16939,16965,
12/3/2022 13:00,16965,16965,16949,16954,
12/3/2022 14:00,16952,16957,16928,16948,
12/3/2022 15:00,16948,16977,16948,16965,
12/3/2022 16:00,16965,16968,16954,16955,
12/3/2022 17:00,16954,16985,16947,16978,
12/3/2022 18:00,16978,16987,16957,16972,
12/3/2022 19:00,16972,16973,16944,16957,
12/3/2022 20:00,16957,16960,16920,16935,
12/3/2022 21:00,16934,16948,16884,16948,
12/3/2022 22:00,16948,16950,16868,16903,
12/3/2022 23:00,16901,16914,16878,16886,
12/4/2022 0:00,16893,16964,16890,16951,
12/4/2022 1:00,16951,17044,16946,16970,
12/4/2022 2:00,16970,16987,16952,16977,
12/4/2022 3:00,16977,16981,16959,16962,
12/4/2022 4:00,16966,17018,16965,17010,
12/4/2022 5:00,17012,17065,17009,17020,
12/4/2022 6:00,17019,17044,17001,17003,
12/4/2022 7:00,17003,17012,16996,16998,
12/4/2022 8:00,16999,17045,16985,17019,
12/4/2022 9:00,17018,17031,17006,17006,
12/4/2022 10:00,17006,17008,16998,17007,
12/4/2022 11:00,17006,17006,16912,16948,
12/4/2022 12:00,16948,16963,16935,16963,
12/4/2022 13:00,16963,16963,16926,16946,
12/4/2022 14:00,16947,17011,16939,17010,
12/4/2022 15:00,17012,17062,17012,17033,
12/4/2022 16:00,17036,17091,17010,17016,
12/4/2022 17:00,17016,17055,16980,17046,
12/4/2022 18:00,17056,17154,17044,17068,
12/4/2022 19:00,17071,17102,17053,17091,
12/4/2022 20:00,17094,17126,17074,17094,
12/4/2022 21:00,17094,17120,17079,17117,
12/4/2022 22:00,17114,17132,17083,17105,
12/4/2022 23:00,17105,17195,17089,17114,
12/5/2022 0:00,17113,17266,17084,17211,
12/5/2022 1:00,17212,17291,17203,17273,
12/5/2022 2:00,17274,17332,17244,17244,
12/5/2022 3:00,17253,17279,17195,17202,
12/5/2022 4:00,17201,17418,17201,17364,
12/5/2022 5:00,17362,17406,17314,17342,
12/5/2022 6:00,17345,17350,17289,17312,
12/5/2022 7:00,17313,17363,17300,17318,
12/5/2022 8:00,17318,17385,17308,17359,
12/5/2022 9:00,17360,17361,17291,17309,
12/5/2022 10:00,17311,17329,17290,17302,
12/5/2022 11:00,17303,17315,17289,17315,
12/5/2022 12:00,17314,17314,17240,17257,
12/5/2022 13:00,17256,17283,17218,17236,
12/5/2022 14:00,17235,17250,17176,17210,
12/5/2022 15:00,17207,17207,17026,17085,
12/5/2022 16:00,17085,17102,16991,17043,
12/5/2022 17:00,17041,17085,17007,17057,
12/5/2022 18:00,17056,17124,17042,17048,
12/5/2022 19:00,17052,17060,16879,16926,
12/5/2022 20:00,16925,16948,16905,16941,
12/5/2022 21:00,16938,16975,16932,16975,
12/5/2022 22:00,16975,16975,16936,16943,
12/5/2022 23:00,16943,16985,16924,16968,
12/6/2022 0:00,16968,17044,16968,17040,
12/6/2022 1:00,17040,17100,17031,17034,
12/6/2022 2:00,17033,17079,17014,17034,
12/6/2022 3:00,17038,17056,17001,17004,
12/6/2022 4:00,17003,17014,16973,17004,
12/6/2022 5:00,17005,17007,16971,16980,
12/6/2022 6:00,16976,17020,16963,17004,
12/6/2022 7:00,17004,17020,16993,17005,
12/6/2022 8:00,17005,17040,16978,17036,
12/6/2022 9:00,17036,17037,16977,16980,
12/6/2022 10:00,16979,16987,16948,16971,
12/6/2022 11:00,16973,16991,16919,16986,
12/6/2022 12:00,16986,17018,16981,16998,
12/6/2022 13:00,16997,17028,16982,16984,
12/6/2022 14:00,16984,17018,16965,16978,
12/6/2022 15:00,16977,17021,16944,16986,
12/6/2022 16:00,16983,17017,16974,16982,
12/6/2022 17:00,16987,17006,16948,16963,
12/6/2022 18:00,16963,16995,16914,16977,
12/6/2022 19:00,16974,16987,16931,16973,
12/6/2022 20:00,16974,16993,16954,16992,
12/6/2022 21:00,16988,17005,16978,16996,
12/6/2022 22:00,16995,16998,16963,16977,
12/6/2022 23:00,16974,17101,16974,17087,
12/7/2022 0:00,17091,17131,17050,17067,
12/7/2022 1:00,17067,17073,17026,17042,
12/7/2022 2:00,17044,17065,17040,17053,
12/7/2022 3:00,17055,17055,17024,17029,
12/7/2022 4:00,17027,17044,17018,17041,
12/7/2022 5:00,17041,17047,16982,17008,
12/7/2022 6:00,17008,17008,16937,16955,
12/7/2022 7:00,16955,16958,16736,16770,
12/7/2022 8:00,16765,16814,16746,16799,
12/7/2022 9:00,16796,16833,16795,16833,
12/7/2022 10:00,16832,16832,16794,16827,
12/7/2022 11:00,16827,16831,16788,16795,
12/7/2022 12:00,16791,16811,16772,16796,
12/7/2022 13:00,16796,16870,16796,16859,
12/7/2022 14:00,16857,16894,16827,16839,
12/7/2022 15:00,16837,16856,16816,16843,
12/7/2022 16:00,16840,16849,16784,16811,
12/7/2022 17:00,16809,16823,16801,16807,
12/7/2022 18:00,16806,16836,16788,16789,
12/7/2022 19:00,16789,16826,16787,16815,
12/7/2022 20:00,16814,16839,16804,16823,
12/7/2022 21:00,16824,16833,16810,16833,
12/7/2022 22:00,16833,16853,16802,16846,
12/7/2022 23:00,16846,16863,16832,16836,
12/8/2022 0:00,16838,16883,16817,16817,
12/8/2022 1:00,16819,16845,16787,16829,
12/8/2022 2:00,16829,16877,16810,16844,
12/8/2022 3:00,16848,16863,16830,16831,
12/8/2022 4:00,16833,16846,16811,16825,
12/8/2022 5:00,16818,16828,16809,16825,
12/8/2022 6:00,16822,16822,16792,16807,
12/8/2022 7:00,16806,16840,16806,16826,
12/8/2022 8:00,16828,16841,16822,16838,
12/8/2022 9:00,16838,16845,16801,16808,
12/8/2022 10:00,16806,16833,16806,16827,
12/8/2022 11:00,16827,16857,16734,16854,
12/8/2022 12:00,16853,16877,16831,16832,
12/8/2022 13:00,16833,16865,16809,16856,
12/8/2022 14:00,16859,16918,16833,16908,
12/8/2022 15:00,16910,16954,16890,16918,
12/8/2022 16:00,16922,16954,16913,16952,
12/8/2022 17:00,16954,16973,16940,16972,
12/8/2022 18:00,16973,17281,16967,17244,
12/8/2022 19:00,17248,17296,17193,17255,
12/8/2022 20:00,17256,17293,17164,17211,
12/8/2022 21:00,17203,17214,17177,17185,
12/8/2022 22:00,17185,17242,17184,17203,
12/8/2022 23:00,17204,17264,17204,17229,
12/9/2022 0:00,17229,17256,17196,17209,
12/9/2022 1:00,17209,17292,17208,17237,
12/9/2022 2:00,17237,17253,17212,17220,
12/9/2022 3:00,17219,17233,17199,17204,
12/9/2022 4:00,17204,17226,17196,17226,
12/9/2022 5:00,17226,17226,17204,17221,
12/9/2022 6:00,17220,17221,17198,17221,
12/9/2022 7:00,17221,17234,17214,17216,
12/9/2022 8:00,17216,17217,17204,17206,
12/9/2022 9:00,17206,17252,17203,17243,
12/9/2022 10:00,17243,17263,17209,17218,
12/9/2022 11:00,17218,17258,17213,17247,
12/9/2022 12:00,17247,17353,17188,17258,
12/9/2022 13:00,17258,17271,17077,17158,
12/9/2022 14:00,17156,17169,17086,17157,
12/9/2022 15:00,17157,17186,17141,17182,
12/9/2022 16:00,17182,17188,17155,17160,
12/9/2022 17:00,17161,17173,17156,17167,
12/9/2022 18:00,17166,17166,17126,17150,
12/9/2022 19:00,17150,17161,17128,17142,
12/9/2022 20:00,17140,17152,17103,17103,
12/9/2022 21:00,17103,17122,17073,17116,
12/9/2022 22:00,17115,17133,17110,17132,
12/9/2022 23:00,17133,17155,17123,17128,
12/10/2022 0:00,17129,17165,17124,17157,
12/10/2022 1:00,17156,17167,17151,17156,
12/10/2022 2:00,17156,17159,17122,17144,
12/10/2022 3:00,17143,17159,17140,17148,
12/10/2022 4:00,17149,17161,17144,17157,
12/10/2022 5:00,17157,17158,17138,17138,
12/10/2022 6:00,17138,17163,17137,17150,
12/10/2022 7:00,17151,17172,17143,17156,
12/10/2022 8:00,17156,17159,17144,17144,
12/10/2022 9:00,17144,17146,17116,17145,
12/10/2022 10:00,17145,17169,17143,17163,
12/10/2022 11:00,17163,17169,17157,17167,
12/10/2022 12:00,17169,17174,17147,17159,
12/10/2022 13:00,17159,17186,17146,17157,
12/10/2022 14:00,17157,17176,17149,17169,
12/10/2022 15:00,17169,17223,17165,17214,
12/10/2022 16:00,17214,17223,17179,17188,
12/10/2022 17:00,17188,17198,17166,17169,
12/10/2022 18:00,17169,17192,17169,17188,
12/10/2022 19:00,17189,17190,17172,17175,
12/10/2022 20:00,17175,17178,17171,17173,
12/10/2022 21:00,17173,17174,17132,17132,
12/10/2022 22:00,17130,17155,17117,17132,
12/10/2022 23:00,17133,17146,17100,17128,
12/11/2022 0:00,17128,17143,17124,17143,
12/11/2022 1:00,17143,17165,17142,17165,
12/11/2022 2:00,17164,17164,17146,17149,
12/11/2022 3:00,17150,17173,17146,17158,
12/11/2022 4:00,17158,17169,17156,17169,
12/11/2022 5:00,17169,17184,17158,17171,
12/11/2022 6:00,17171,17197,17169,17176,
12/11/2022 7:00,17176,17190,17160,17185,
12/11/2022 8:00,17185,17186,17162,17177,
12/11/2022 9:00,17177,17177,17164,17167,
12/11/2022 10:00,17165,17167,17155,17167,
12/11/2022 11:00,17165,17167,17147,17167,
12/11/2022 12:00,17167,17168,17149,17166,
12/11/2022 13:00,17166,17168,17135,17155,
12/11/2022 14:00,17155,17157,17137,17157,
12/11/2022 15:00,17157,17158,17146,17157,
12/11/2022 16:00,17158,17169,17152,17167,
12/11/2022 17:00,17166,17178,17166,17177,
12/11/2022 18:00,17177,17213,17174,17200,
12/11/2022 19:00,17202,17264,17143,17178,
12/11/2022 20:00,17178,17178,17094,17108,
12/11/2022 21:00,17106,17146,17098,17113,
12/11/2022 22:00,17113,17129,17097,17108,
12/11/2022 23:00,17106,17126,17080,17091,
12/12/2022 0:00,17089,17089,16938,16952,
12/12/2022 1:00,16950,16975,16928,16954,
12/12/2022 2:00,16954,16955,16881,16900,
12/12/2022 3:00,16898,16918,16883,16916,
12/12/2022 4:00,16916,16938,16910,16935,
12/12/2022 5:00,16935,16950,16928,16950,
12/12/2022 6:00,16949,16950,16936,16938,
12/12/2022 7:00,16938,16940,16912,16928,
12/12/2022 8:00,16928,16938,16909,16937,
12/12/2022 9:00,16938,16971,16935,16964,
12/12/2022 10:00,16964,17003,16964,16990,
12/12/2022 11:00,16990,16992,16983,16988,
12/12/2022 12:00,16988,17005,16928,16965,
12/12/2022 13:00,16965,17003,16962,16976,
12/12/2022 14:00,16976,17038,16976,17022,
12/12/2022 15:00,17023,17044,17001,17012,
12/12/2022 16:00,17012,17022,16989,17007,
12/12/2022 17:00,17007,17018,16989,17016,
12/12/2022 18:00,17020,17032,17011,17029,
12/12/2022 19:00,17030,17044,17008,17044,
12/12/2022 20:00,17044,17120,17044,17120,
12/12/2022 21:00,17122,17213,17122,17178,
12/12/2022 22:00,17181,17189,17148,17161,
12/12/2022 23:00,17162,17240,17161,17209,
12/13/2022 0:00,17214,17239,17152,17159,
12/13/2022 1:00,17161,17166,17147,17148,
12/13/2022 2:00,17148,17156,17126,17151,
12/13/2022 3:00,17152,17165,17138,17153,
12/13/2022 4:00,17153,17186,17139,17171,
12/13/2022 5:00,17171,17196,17168,17193,
12/13/2022 6:00,17192,17218,17151,17161,
12/13/2022 7:00,17160,17182,17093,17169,
12/13/2022 8:00,17169,17192,17163,17167,
12/13/2022 9:00,17166,17492,17164,17429,
12/13/2022 10:00,17434,17473,17372,17399,
12/13/2022 11:00,17399,17475,17391,17448,
12/13/2022 12:00,17451,17494,17410,17429,
12/13/2022 13:00,17427,18106,17404,17903,
12/13/2022 14:00,17907,17953,17842,17874,
12/13/2022 15:00,17876,17887,17734,17750,
12/13/2022 16:00,17752,17829,17722,17747,
12/13/2022 17:00,17747,17780,17620,17638,
12/13/2022 18:00,17638,17728,17629,17713,
12/13/2022 19:00,17713,17780,17699,17737,
12/13/2022 20:00,17735,17773,17706,17749,
12/13/2022 21:00,17747,17765,17727,17758,
12/13/2022 22:00,17758,17771,17704,17763,
12/13/2022 23:00,17763,17801,17737,17772,
12/14/2022 0:00,17771,17815,17750,17815,
12/14/2022 1:00,17815,17829,17773,17780,
12/14/2022 2:00,17777,17804,17756,17792,
12/14/2022 3:00,17798,17831,17780,17781,
12/14/2022 4:00,17780,17785,17752,17769,
12/14/2022 5:00,17769,17786,17737,17784,
12/14/2022 6:00,17784,17790,17761,17783,
12/14/2022 7:00,17781,17812,17777,17806,
12/14/2022 8:00,17805,17863,17793,17840,
12/14/2022 9:00,17839,17842,17784,17811,
12/14/2022 10:00,17812,17833,17793,17828,
12/14/2022 11:00,17826,17854,17810,17825,
12/14/2022 12:00,17825,17913,17816,17911,
12/14/2022 13:00,17913,17955,17865,17893,
12/14/2022 14:00,17896,18087,17896,18060,
12/14/2022 15:00,18062,18107,18024,18065,
12/14/2022 16:00,18065,18150,18065,18109,
12/14/2022 17:00,18107,18148,18086,18101,
12/14/2022 18:00,18100,18373,17996,18231,
12/14/2022 19:00,18221,18303,17720,17790,
12/14/2022 20:00,17793,17944,17667,17770,
12/14/2022 21:00,17771,17846,17771,17826,
12/14/2022 22:00,17831,17873,17798,17838,
12/14/2022 23:00,17838,17845,17783,17803,
12/15/2022 0:00,17806,17853,17791,17795,
12/15/2022 1:00,17796,17824,17615,17639,
12/15/2022 2:00,17637,17722,17572,17722,
12/15/2022 3:00,17719,17752,17710,17731,
12/15/2022 4:00,17730,17732,17689,17709,
12/15/2022 5:00,17707,17738,17697,17718,
12/15/2022 6:00,17716,17747,17713,17725,
12/15/2022 7:00,17724,17741,17691,17693,
12/15/2022 8:00,17697,17714,17629,17629,
12/15/2022 9:00,17630,17697,17620,17697,
12/15/2022 10:00,17697,17699,17652,17667,
12/15/2022 11:00,17669,17726,17660,17726,
12/15/2022 12:00,17726,17727,17668,17687,
12/15/2022 13:00,17687,17696,17471,17507,
12/15/2022 14:00,17505,17547,17410,17454,
12/15/2022 15:00,17451,17485,17391,17425,
12/15/2022 16:00,17425,17441,17346,17401,
12/15/2022 17:00,17398,17429,17377,17397,
12/15/2022 18:00,17397,17418,17328,17398,
12/15/2022 19:00,17398,17465,17394,17444,
12/15/2022 20:00,17445,17459,17410,17418,
12/15/2022 21:00,17414,17426,17348,17396,
12/15/2022 22:00,17396,17405,17288,17343,
12/15/2022 23:00,17344,17375,17298,17362,
12/16/2022 0:00,17361,17421,17352,17421,
12/16/2022 1:00,17423,17423,17383,17389,
12/16/2022 2:00,17389,17423,17389,17406,
12/16/2022 3:00,17406,17427,17403,17427,
12/16/2022 4:00,17426,17426,17395,17396,
12/16/2022 5:00,17395,17414,17380,17413,
12/16/2022 6:00,17412,17426,17387,17425,
12/16/2022 7:00,17426,17525,17426,17505,
12/16/2022 8:00,17504,17517,17201,17230,
12/16/2022 9:00,17228,17228,16985,17044,
12/16/2022 10:00,17043,17043,16928,16996,
12/16/2022 11:00,16996,17041,16972,17027,
12/16/2022 12:00,17026,17033,16983,17033,
12/16/2022 13:00,17032,17032,16938,16947,
12/16/2022 14:00,16947,17077,16904,17035,
12/16/2022 15:00,17029,17029,16920,16974,
12/16/2022 16:00,16973,16977,16743,16818,
12/16/2022 17:00,16814,16833,16774,16798,
12/16/2022 18:00,16799,16831,16792,16824,
12/16/2022 19:00,16820,16879,16808,16874,
12/16/2022 20:00,16874,16954,16867,16894,
12/16/2022 21:00,16894,16896,16819,16839,
12/16/2022 22:00,16839,16871,16718,16739,
12/16/2022 23:00,16739,16746,16572,16633,
12/17/2022 0:00,16635,16731,16619,16711,
12/17/2022 1:00,16712,16726,16668,16674,
12/17/2022 2:00,16673,16684,16596,16665,
12/17/2022 3:00,16667,16703,16656,16683,
12/17/2022 4:00,16684,16718,16659,16710,
12/17/2022 5:00,16713,16732,16689,16697,
12/17/2022 6:00,16696,16766,16678,16716,
12/17/2022 7:00,16716,16748,16684,16747,
12/17/2022 8:00,16748,16754,16717,16727,
12/17/2022 9:00,16727,16738,16690,16707,
12/17/2022 10:00,16707,16755,16678,16740,
12/17/2022 11:00,16740,16752,16699,16711,
12/17/2022 12:00,16711,16729,16683,16697,
12/17/2022 13:00,16697,16709,16664,16673,
12/17/2022 14:00,16675,16712,16654,16655,
12/17/2022 15:00,16657,16706,16656,16701,
12/17/2022 16:00,16706,16706,16684,16700,
12/17/2022 17:00,16701,16703,16662,16681,
12/17/2022 18:00,16679,16720,16670,16708,
12/17/2022 19:00,16708,16722,16694,16699,
12/17/2022 20:00,16699,16710,16694,16705,
12/17/2022 21:00,16705,16734,16705,16716,
12/17/2022 22:00,16716,16760,16710,16739,
12/17/2022 23:00,16739,16794,16729,16781,
12/18/2022 0:00,16780,16784,16736,16748,
12/18/2022 1:00,16748,16748,16712,16717,
12/18/2022 2:00,16718,16738,16715,16736,
12/18/2022 3:00,16736,16741,16732,16741,
12/18/2022 4:00,16741,16794,16741,16766,
12/18/2022 5:00,16765,16766,16744,16745,
12/18/2022 6:00,16744,16744,16730,16735,
12/18/2022 7:00,16735,16760,16735,16751,
12/18/2022 8:00,16751,16764,16746,16756,
12/18/2022 9:00,16754,16755,16676,16700,
12/18/2022 10:00,16700,16716,16695,16709,
12/18/2022 11:00,16708,16724,16704,16711,
12/18/2022 12:00,16718,16730,16706,16725,
12/18/2022 13:00,16724,16730,16709,16714,
12/18/2022 14:00,16714,16722,16692,16693,
12/18/2022 15:00,16693,16698,16682,16691,
12/18/2022 16:00,16691,16704,16690,16697,
12/18/2022 17:00,16697,16712,16692,16712,
12/18/2022 18:00,16712,16790,16712,16746,
12/18/2022 19:00,16746,16764,16737,16750,
12/18/2022 20:00,16750,16772,16749,16764,
12/18/2022 21:00,16764,16778,16750,16753,
12/18/2022 22:00,16754,16850,16739,16768,
12/18/2022 23:00,16767,16817,16743,16749,
12/19/2022 0:00,16744,16815,16731,16778,
12/19/2022 1:00,16778,16807,16756,16787,
12/19/2022 2:00,16787,16791,16731,16731,
12/19/2022 3:00,16731,16732,16640,16686,
12/19/2022 4:00,16684,16734,16680,16717,
12/19/2022 5:00,16717,16731,16700,16710,
12/19/2022 6:00,16708,16748,16706,16745,
12/19/2022 7:00,16743,16748,16703,16728,
12/19/2022 8:00,16728,16759,16711,16756,
12/19/2022 9:00,16756,16768,16741,16757,
12/19/2022 10:00,16758,16782,16753,16772,
12/19/2022 11:00,16772,16773,16730,16734,
12/19/2022 12:00,16735,16756,16723,16748,
12/19/2022 13:00,16747,16753,16718,16718,
12/19/2022 14:00,16716,16758,16674,16733,
12/19/2022 15:00,16733,16738,16668,16669,
12/19/2022 16:00,16669,16692,16590,16633,
12/19/2022 17:00,16633,16644,16525,16594,
12/19/2022 18:00,16594,16630,16537,16544,
12/19/2022 19:00,16543,16581,16532,16557,
12/19/2022 20:00,16556,16608,16540,16597,
12/19/2022 21:00,16595,16638,16586,16586,
12/19/2022 22:00,16587,16599,16293,16416,
12/19/2022 23:00,16416,16453,16381,16446,
12/20/2022 0:00,16441,16475,16402,16462,
12/20/2022 1:00,16464,16595,16452,16576,
12/20/2022 2:00,16576,16842,16552,16716,
